9 км;3;4–4,5 часа;Один из самых насыщенных маршрутов. Древние дольмены (им 3000–4000 лет!), прохладный водопад в Медвежьей щели, четыре памятника Великой Отечественной, гора Жень с трагической историей репрессированных народов и золотые виноградники на финише. Три эпохи — один путь. Идите не спеша, здесь есть о чём подумать.;🥾 треккинговые ботинки | 💧 вода 1,5–2 л | 🍎 перекус | 🧥 ветровка | 📸 фотоаппарат;Лучше всего — апрель–июнь, сентябрь–октябрь
37,732433;44,731361;75,5
37,732285;44,731209;77,1
37,732262;44,730522;75,5
37,731583;44,730488;83,6
37,731125;44,730354;89,3
37,730701;44,730297;94,8
37,730522;44,730366;97,3
37,73035;44,730431;99,6
37,730145;44,730423;102
37,729774;44,730324;106,1
37,729744;44,730309;106,3
37,729439;44,730152;109,6
37,728077;44,72929;125,2
37,727596;44,72916;130,6
37,72736;44,729012;134,6
37,727242;44,72884;137,7
37,726826;44,728622;144,8
37,726593;44,728577;148
37,726425;44,728477;151
37,725655;44,728054;164,7
37,725109;44,727837;174,3
37,724972;44,727783;176,6
37,724075;44,727295;193,2
37,723526;44,726814;201,7
37,722412;44,725796;210,8
37,721615;44,725391;213,6
37,721127;44,725117;216
37,720997;44,724979;216,3
37,720825;44,725021;218,4
37,720654;44,724991;219,9
37,720539;44,724991;220,9
37,720352;44,72496;222,3
37,720104;44,725021;224,7
37,71999;44,725018;225,6
37,719868;44,725067;227
37,719612;44,725006;228,7
37,719402;44,724949;230,4
37,719055;44,724915;233,7
37,718864;44,724953;235,8
37,718811;44,724937;236,2
37,718761;44,724937;236,8
37,718742;44,724918;236,9
37,718693;44,724899;237,3
37,718662;44,724873;237,4
37,718594;44,724834;237,6
37,718552;44,724796;237,5
37,718464;44,724758;237,5
37,718414;44,724758;237,7
37,718403;44,724728;237,5
37,718277;44,724689;237,8
37,718224;44,724712;238,2
37,717693;44,724564;240
37,717297;44,72435;239,3
37,716644;44,724098;238
37,716515;44,723991;237,3
37,716393;44,723801;235,4
37,716423;44,72356;235,1
37,716389;44,723244;234,3
37,715942;44,72245;233,6
37,715714;44,722034;235,1
37,714523;44,720661;229,7
37,714088;44,72036;229,7
37,713562;44,720173;231,4
37,71302;44,720078;236,1
37,712662;44,719929;239
37,712181;44,719707;243,2
37,711781;44,719517;246,6
37,711472;44,719296;249,1
37,711258;44,719124;250,4
37,710724;44,718872;253,7
37,710548;44,718735;254,3
37,710209;44,718418;255,3
37,70977;44,717796;256,8
37,709579;44,717594;258,7
37,709328;44,717396;261,3
37,708729;44,717094;265,4
37,708439;44,716953;267,7
37,708485;44,716782;265,8
37,708466;44,716698;265,3
37,708305;44,716621;266,3
37,708275;44,716442;265
37,708176;44,716351;265
37,707787;44,716099;265,7
37,707455;44,715946;266,3
37,707298;44,715797;265,6
37,707027;44,715485;262,9
37,70694;44,715454;262,8
37,706287;44,715736;269,4
37,705658;44,716;274,3
37,705547;44,715816;272,2
37,705395;44,715614;269,9
37,705036;44,715233;264,4
37,704952;44,715176;263,7
37,70475;44,715019;262,1
37,703819;44,714226;257,5
37,703167;44,714226;264,5
37,702782;44,714172;268,2
37,702271;44,714085;273,3
37,702045;44,714127;275,3
37,701752;44,714115;277
37,701103;44,714039;280,3
37,700436;44,714001;279,3
37,700172;44,713905;278,5
37,699757;44,713791;277,3
37,699398;44,713825;276,9
37,699081;44,713749;276,2
37,698849;44,71376;275,7
37,69875;44,713573;275
37,698532;44,713421;274,1
37,698154;44,713451;273,2
37,697613;44,713459;269,9
37,697094;44,713348;265,8
37,696808;44,713238;264,4
37,696438;44,71286;257,9
37,696274;44,712612;252,5
37,6959;44,712406;249,2
37,695305;44,712345;254,2
37,69503;44,7122;256,4
37,694874;44,711983;258
37,694939;44,711853;256,5
37,695148;44,711647;253,4
37,695038;44,711411;255,4
37,694298;44,711414;268,7
37,693192;44,711563;285,8
37,692974;44,711441;290,2
37,692631;44,711407;296
37,692314;44,711311;301,7
37,691673;44,711071;312,6
37,691246;44,710739;319,5
37,69109;44,710327;323
37,691135;44,710033;320,9
37,690948;44,709923;322,7
37,691044;44,709816;320,8
37,69109;44,709473;317,3
37,691498;44,709343;310,3
37,691784;44,709045;301,9
37,691948;44,708717;293,9
37,692059;44,708542;289,6
37,691948;44,708717;293,9
37,691784;44,709045;301,9
37,691498;44,709343;310,3
37,69109;44,709473;317,3
37,691044;44,709816;320,8
37,690948;44,709923;322,7
37,691135;44,710033;320,9
37,69109;44,710327;323
37,691246;44,710739;319,5
37,691673;44,711071;312,6
37,692314;44,711311;301,7
37,692631;44,711407;296
37,692974;44,711441;290,2
37,693192;44,711563;285,8
37,694298;44,711414;268,7
37,695038;44,711411;255,4
37,695148;44,711647;253,4
37,694939;44,711853;256,5
37,694874;44,711983;258
37,69503;44,7122;256,4
37,695305;44,712345;254,2
37,6959;44,712406;249,2
37,696274;44,712612;252,5
37,696438;44,71286;257,9
37,696808;44,713238;264,4
37,697094;44,713348;265,8
37,697613;44,713459;269,9
37,698154;44,713451;273,2
37,698532;44,713421;274,1
37,69875;44,713573;275
37,698849;44,71376;275,7
37,699081;44,713749;276,2
37,699398;44,713825;276,9
37,699757;44,713791;277,3
37,700172;44,713905;278,5
37,700436;44,714001;279,3
37,701103;44,714039;280,3
37,701752;44,714115;277
37,702045;44,714127;275,3
37,702271;44,714085;273,3
37,702782;44,714172;268,2
37,703167;44,714226;264,5
37,703819;44,714226;257,5
37,70475;44,715019;262,1
37,704952;44,715176;263,7
37,705036;44,715233;264,4
37,705395;44,715614;269,9
37,705547;44,715816;272,2
37,705658;44,716;274,3
37,705711;44,716103;275,7
37,7067055498013;44,7155413020302;264,9
37,7077000996025;44,7149795986082;253,7
37,7086946494038;44,714417889734;249,7
37,709689199205;44,7138561754075;251,5
37,7106837490063;44,7132944556287;259,2
37,7113437653685;44,7129216766711;264,7
37,7119066976938;44,7121123363168;262,4
37,712469630019;44,7113029846443;258,5
37,7130325623443;44,7104936216535;251,2
37,7133178713543;44,7100834107343;247
37,7137956470519;44,7109199732247;253,4
37,7142734227495;44,7117565236234;249
37,7147511984471;44,7125930619305;242,3
37,7152289741447;44,7134295881459;235,2
37,7155494687473;44,7139907278206;227,3
37,7161568133891;44,7147836610051;212,9
37,7167641580308;44,7155765833249;202
37,7173715026726;44,7163694947799;190,9
37,7179788473143;44,71716239537;185,3
37,718216;44,717472;183,4
37,718475;44,717834;178,3
37,718636;44,717892;177,6
37,718899;44,718086;176,7
37,719086;44,718182;176,7
37,719337;44,718334;175,9
37,719715;44,71867;175
37,720139;44,71896;176
37,720474;44,719193;176,4
37,720886;44,719383;176,7
37,721169;44,719551;175,3
37,721302;44,719749;171
37,721375;44,719761;171
37,721401;44,719765;171,1
37,721531;44,719845;170,1
37,721649;44,720013;168
37,721844;44,720303;165,1
37,722065;44,720531;162,9
37,722237;44,720757;163,9
37,722466;44,720928;163,9
37,722836;44,721142;162,7
37,723217;44,72139;161,4
37,723427;44,721672;159,5
37,723412;44,721924;158,6
37,723461;44,722328;161,1
37,723331;44,722694;167,4
37,723179;44,723003;172,8
37,723206;44,723129;173,3
37,723438;44,723186;169,8
37,723827;44,72308;162,7
37,724205;44,723389;162,3
37,724319;44,723476;162,4
37,7244;44,723804;166,6
37,724617;44,723995;168
37,72472;44,724236;171
37,724842;44,724304;170,6
37,725079;44,724537;171,5
