9 км;3;4–4,5 часа;Один из самых насыщенных маршрутов. Древние дольмены (им 3000–4000 лет!), прохладный водопад в Медвежьей щели, четыре памятника Великой Отечественной, гора Жень с трагической историей репрессированных народов и золотые виноградники на финише. Три эпохи — один путь. Идите не спеша, здесь есть о чём подумать.;🥾 треккинговые ботинки | 💧 вода 1,5–2 л | 🍎 перекус | 🧥 ветровка | 📸 фотоаппарат;Лучше всего — апрель–июнь, сентябрь–октябрь
37,6670247672596;44,7318841297145;82,2
37,6671326803441;44,731996796992;82,9
37,6672220490425;44,7321206097023;83,4
37,6672070132116;44,7322665478791;83,7
37,6674118650565;44,7324643972015;84,9
37,6677507409439;44,7329499682377;87,8
37,6677417307135;44,7330415055268;87,9
37,6674921151864;44,7331298192225;86,8
37,6674201481072;44,7331698455259;86,7
37,6673911522332;44,7332472769659;86,7
37,6672430841446;44,7333540995281;86,7
37,6673740063364;44,7332809070761;86,8
37,6674495082035;44,7332542805804;86,9
37,6675274937397;44,7333356151857;87,6
37,667517331181;44,7334140420175;87,7
37,6673634581295;44,7336213076071;87,6
37,667132874087;44,733803064901;86,9
37,6670564314465;44,7338715901238;86,6
37,6669850740833;44,7339905615219;86,2
37,666930969515;44,7341848604148;85,8
37,6666744207841;44,7343529388618;84,6
37,6663725656268;44,7346673797259;79,6
37,6663004639106;44,7348684222121;76,6
37,6664010268317;44,7351887174948;73,8
37,666412;44,735886;70,8
37,666199;44,736382;74
37,666225;44,736725;74,9
37,666321;44,737118;74,8
37,666248;44,737724;76,7
37,666138;44,738079;78,8
37,665951;44,738548;81,1
37,665531;44,739033;83
37,665295;44,739193;83,7
37,665066;44,739487;84,8
37,664574;44,739761;87,5
37,663704;44,740257;91,1
37,663155;44,740742;88,5
37,66293;44,740982;89,3
37,662987;44,741467;89,2
37,662861;44,741657;90
37,662682;44,741978;90,3
37,662708;44,742226;90,3
37,663364;44,743782;91,4
37,663326;44,744053;91,3
37,663116;44,744331;94,4
37,663109;44,744705;95,6
37,663189;44,744991;95,5
37,663029;44,74551;98,3
37,662922;44,746109;99,1
37,662655;44,746819;99,6
37,662441;44,74728;98,3
37,6623;44,747669;97,7
37,662231;44,7481;99,2
37,662083;44,748272;102
37,66188;44,748718;104,4
37,661633;44,748955;107
37,661137;44,749222;111,3
37,660397;44,749836;113
37,660194;44,750065;110,9
37,659763;44,750313;111,9
37,659008;44,750721;113,9
37,658184;44,751045;112,8
37,657677;44,751228;112,1
37,657536;44,751251;112,1
37,656906;44,751362;112,5
37,656731;44,751099;117,1
37,656044;44,751087;120,1
37,655567;44,750954;124,1
37,655247;44,75087;126,6
37,65477;44,750942;124,3
37,654373;44,750893;124
37,654247;44,750893;123,6
37,653442;44,750957;128,5
37,652611;44,751202;131,5
37,652164;44,751381;130,8
37,65102;44,751762;130,8
37,650932;44,751793;130,6
37,650455;44,75185;132,8
37,64967;44,751911;134,8
37,649158;44,751888;135,9
